Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Total_Test_Results,Case_Fatality_Ratio
Texas,US,2020-11-23 05:30:34,31.0545,-97.5635,1201930,21340,913796.0,218803.0,48.0,3978.537503309522,,,,84000048.0,USA,34458.06664746624,,9991420.0,1.821496308984304
Texas,US,2020-11-30 05:30:26,31.0545,-97.5635,1281337,22199,954465.0,248810.0,48.0,4225.144943862889,,,,84000048.0,USA,36914.474162726765,,10703677.0,1.7829302973264616
Texas,US,2020-11-29 05:30:26,31.0545,-97.5635,1267016,22130,950586.0,241203.0,48.0,4185.34273885315,,,,84000048.0,USA,36684.00004814477,,10636849.0,1.7953537352800852
Texas,US,2020-11-18 05:42:00,31.0545,-97.5635,1137495,20536,883223.0,175505.0,48.0,3720.787100760967,,,,84000048.0,USA,32560.03499255636,,9441069.0,1.8674081798169389
Texas,US,2020-11-17 05:30:30,31.0545,-97.5635,1124116,20420,875521.0,171365.0,48.0,3679.550209217647,,,,84000048.0,USA,32344.631984108364,,9378611.0,1.8775576004903844
Texas,US,2020-11-02 05:30:37,31.0545,-97.5635,975717,18840,782006.0,136308.0,48.0,3230.858893371786,8158492.0,,1.974987617632492,84000048.0,USA,28136.72742000837,,,
Texas,US,2020-11-01 04:39:05,31.0545,-97.5635,942850,18788,782006.0,131790.0,48.0,3215.1497655822222,8154233.0,,1.980668503777376,84000048.0,USA,28122.03912686771,,,
Texas,US,2020-11-08 05:30:26,31.0545,-97.5635,1031453,19489,811330.0,154585.0,48.0,3397.2445948443506,8634990.0,,1.9436359778734515,84000048.0,USA,29780.05738125357,,,
Texas,US,2020-11-07 05:30:37,31.0545,-97.5635,1023763,19386,807008.0,151168.0,48.0,3370.209720477195,8553766.0,,1.9489941896518908,84000048.0,USA,29499.934835571992,,,
Texas,US,2020-11-25 05:30:40,31.0545,-97.5635,1231319,21589,927331.0,232957.0,48.0,4074.830490578989,,,,84000048.0,USA,35316.750679174045,,10240403.0,1.798087738556604
Texas,US,2020-11-26 05:30:40,31.0545,-97.5635,1248700,21784,935011.0,240246.0,48.0,4127.17585646044,,,,84000048.0,USA,35590.71717807091,,10319842.0,1.792746953942932
Texas,US,2020-11-11 05:30:39,31.0545,-97.5635,1058874,19710,826116.0,164911.0,48.0,3484.5087134962378,,,,84000048.0,USA,30700.35706105981,,8901839.0,1.9138647061850973
Texas,US,2020-11-12 05:30:39,31.0545,-97.5635,1072157,19849,831800.0,171067.0,48.0,3525.797336525143,,,,84000048.0,USA,31063.622450374933,,9007171.0,1.9043641229497927
Texas,US,2020-12-31 05:30:27,31.0545,-97.5635,1754975,27741,1402336.0,320314.0,48.0,6036.202176440163,,,,84000048.0,USA,47115.70239924768,,13661613.0,1.5769175832023996
Texas,US,2020-12-05 05:30:31,31.0545,-97.5635,1360818,23142,1012700.0,263944.0,48.0,4481.564122849035,,,,84000048.0,USA,38319.35991184403,,11111036.0,1.7564866880241083
Texas,US,2020-12-06 05:30:26,31.0545,-97.5635,1374889,23353,1022297.0,266291.0,48.0,4523.549396550497,,,,84000048.0,USA,38773.62098430463,,11242753.0,1.7577191354659767
Texas,US,2020-12-20 05:30:33,31.0545,-97.5635,1585167,25920,1260984.0,297509.0,48.0,5463.558772364944,,,,84000048.0,USA,43349.295025731415,,12569510.0,1.6231464701266942
Texas,US,2020-12-19 05:30:27,31.0545,-97.5635,1570908,25736,1245339.0,298171.0,48.0,5411.22375278061,,,,84000048.0,USA,43221.118199512544,,12532344.0,1.6266079977973682
Texas,US,2020-12-28 05:30:44,31.0545,-97.5635,1699194,27130,1346963.0,317057.0,48.0,5831.814525656248,,,,84000048.0,USA,46407.75012147415,,13456336.0,1.5946909081447156
Texas,US,2020-12-27 05:30:43,31.0545,-97.5635,1670355,27075,1339447.0,301775.0,48.0,5753.017126811908,,,,84000048.0,USA,46100.816871196286,,13367338.0,1.6135355707980994
Texas,US,2020-12-14 05:30:41,31.0545,-97.5635,1483168,24637,1176377.0,208333.0,48.0,4859.690243590116,,,,84000048.0,USA,41983.58380626545,,12173510.0,1.7315894429817402
Texas,US,2020-12-13 05:30:42,31.0545,-97.5635,1474276,24542,1167975.0,208406.0,48.0,4830.782689444753,,,,84000048.0,USA,41692.49073687397,,12089105.0,1.7381675814290851
Texas,US,2020-12-21 05:30:38,31.0545,-97.5635,1594965,26034,1269014.0,298630.0,48.0,5495.508137862754,,,,84000048.0,USA,43732.99435185294,,12680767.0,1.6208013826420438
Texas,US,2020-12-22 05:30:44,31.0545,-97.5635,1607985,26144,1279067.0,299988.0,48.0,5535.2379187926745,,,,84000048.0,USA,44232.83431188037,,12825700.0,1.6159592172167945
Texas,US,2020-12-15 05:30:31,31.0545,-97.5635,1493486,24684,1185628.0,282849.0,48.0,5148.72095108957,,,,84000048.0,USA,42448.99128948694,,12308459.0,1.637063547404176
Texas,US,2020-12-16 05:30:42,31.0545,-97.5635,1514508,24894,1203398.0,284485.0,48.0,5216.365041641604,,,,84000048.0,USA,42361.92030171458,,12283212.0,1.629586434922656
Texas,US,2020-12-10 05:30:26,31.0545,-97.5635,1428656,23930,1062398.0,273896.0,48.0,4690.152370262521,,,,84000048.0,USA,40078.73049278965,,11621181.0,1.7395479690077067
Texas,US,2020-12-09 05:30:36,31.0545,-97.5635,1414125,23661,1050416.0,272855.0,48.0,4644.256196250771,,,,84000048.0,USA,39759.42307115966,,11528595.0,1.7355750558982597
Texas,US,2020-12-01 05:30:26,31.0545,-97.5635,1291458,22271,962639.0,254217.0,48.0,4272.1654154947055,,,,84000048.0,USA,37114.78537244653,,10761759.0,1.7675854408307716
Texas,US,2020-12-04 05:30:41,31.0545,-97.5635,1346216,22910,1003141.0,260655.0,48.0,4436.385292104074,,,,84000048.0,USA,37996.5933782112,,11017447.0,1.7547842026665754
Texas,US,2020-12-03 05:30:41,31.0545,-97.5635,1327263,22684,993151.0,253460.0,48.0,4376.297447213278,,,,84000048.0,USA,37703.78972102969,,10932546.0,1.7601221801400533
Texas,US,2020-12-11 05:30:31,31.0545,-97.5635,1444808,24127,1074579.0,275780.0,48.0,4739.486963682876,,,,84000048.0,USA,40425.77978575647,,11721811.0,1.7389045418029834
Texas,US,2020-12-12 05:30:32,31.0545,-97.5635,1460691,24359,1157334.0,207432.0,48.0,4790.021727568823,,,,84000048.0,USA,40809.727423008815,,11833140.0,1.738270829838384
Texas,US,2020-12-25 05:30:37,31.0545,-97.5635,1661626,26868,1326975.0,305727.0,48.0,5722.91285096666,,,,84000048.0,USA,45305.40044635995,,13136700.0,1.6094284169846012
Texas,US,2020-12-26 05:30:27,31.0545,-97.5635,1664941,27051,1332913.0,302915.0,48.0,5734.345509281128,,,,84000048.0,USA,45698.11484603624,,13250571.0,1.6175865627728956
Texas,US,2020-12-08 05:30:26,31.0545,-97.5635,1394656,23491,1038806.0,269727.0,48.0,4592.786816858575,,,,84000048.0,USA,39506.80443198122,,11455346.0,1.7410579859564967
Texas,US,2020-12-07 05:30:36,31.0545,-97.5635,1387163,23433,1030716.0,268885.0,48.0,4561.813452055483,,,,84000048.0,USA,39181.34441233222,,11360976.0,1.7491748176887638
Texas,US,2020-12-02 05:30:41,31.0545,-97.5635,1306735,22473,976517.0,252303.0,48.0,4314.178279321811,,,,84000048.0,USA,37170.44500217117,,10777898.0,1.7677991005120974
Texas,US,2020-12-18 05:30:33,31.0545,-97.5635,1553765,25406,1216415.0,310157.0,48.0,5351.618735088615,,,,84000048.0,USA,42916.4818271947,,12444012.0,1.6224917818538949
Texas,US,2020-12-17 05:30:43,31.0545,-97.5635,1536275,25160,1216415.0,293115.0,48.0,5291.958537145328,,,,84000048.0,USA,42627.80979132864,,12360309.0,1.624034670403076
Texas,US,2020-12-30 05:30:45,31.0545,-97.5635,1732971,27436,1387358.0,315444.0,48.0,5966.654367218572,,,,84000048.0,USA,46874.81990976581,,13591767.0,1.5769176525532864
Texas,US,2020-12-29 05:30:33,31.0545,-97.5635,1707818,27205,1357576.0,315935.0,48.0,5864.795072100068,,,,84000048.0,USA,46614.35532860685,,13516243.0,1.5899571256106115
Texas,US,2020-12-24 05:30:27,31.0545,-97.5635,1652488,26580,1311851.0,310312.0,48.0,5685.528230716632,,,,84000048.0,USA,44909.326948886286,,13021855.0,1.6017527928767312
Texas,US,2020-12-23 05:30:33,31.0545,-97.5635,1629816,26322,1297294.0,303203.0,48.0,5609.810579647503,,,,84000048.0,USA,44655.801284327245,,12948343.0,1.6056052634491034
